Mnemonic,Name,Old ID,Active,Type,Category,MFLCode
NYCOPH,NY Ophthalmology Clinic,,Y,O,Local,6675b20178fc5428625b3b56
NYCORH,NY Orthopaedic Clinic,,N,O,Local,6675b20178fc5428625b3b57
NYCORT,NY Orthopaedic Clinic,,Y,O,Local,6675b20178fc5428625b3b58
NYCPAE,NY Paediatric Clinic,,Y,O,Local,6675b20178fc5428625b3b59
NYCPCC,NY Cancer Pall Care Clinic,,Y,O,Local,6675b20178fc5428625b3b5a
NYCPHY,NY Physiotherapy Clinic,,Y,O,Local,6675b20178fc5428625b3b5b
NYCPSC,NY Psycology Clinic,,Y,O,Local,6675b20178fc5428625b3b5c
NYCPSY,NY Psychiatric Clinic,,Y,O,Local,6675b20178fc5428625b3b5d
NYCSCW,NY Social Workers,,Y,O,Local,6675b20178fc5428625b3b5e
NYCSSD,NY CSSD,,Y,O,Local,6675b20178fc5428625b3b5f
NYCSUR,NY General Surgery Clinic,,Y,O,Local,6675b20178fc5428625b3b60
NYCTBC,NY Tuberculosis Clinic,TBC,Y,O,Local,6675b20178fc5428625b3b61
NYCTHC,NY Thoracic clinic,,Y,O,Local,6675b20178fc5428625b3b62
NYCURO,NY Urology Clinic,,Y,O,Local,6675b20178fc5428625b3b63
NYCYOU,NY Youth Friendly Clinic,,Y,O,Local,6675b20178fc5428625b3b64
NYDAER,NY Accident and Emergency,,Y,O,Local,6675b20178fc5428625b3b65
NYDASS,NY Labour Assessment Area,,Y,O,Local,6675b20178fc5428625b3b66
NYDEN,Dental Clinic,NY,N,O,Local,6675b20178fc5428625b3b67
NYDENT,NY Dental,,Y,O,Local,6675b20178fc5428625b3b68
NYDHIS,Nyangabgwe DIHS,,Y,O,Local,6675b20178fc5428625b3b69
NYDIE,Dietician Clinic,NY,N,O,Local,6675b20178fc5428625b3b6a
NYDMORT,NY Mortuary,,N,O,Local,6675b20178fc5428625b3b6b
NYDPHA,NY Pharmacy Department,,Y,O,Local,6675b20178fc5428625b3b6c
NYDPSY,NY Psychiatric Outpatient,,Y,O,Local,6675b20178fc5428625b3b6d
NYDRAD,NY Radiology Department,,Y,O,Local,6675b20178fc5428625b3b6e
NYENT,Ear Nose and Throat Clinic,NY,N,O,Local,6675b20178fc5428625b3b6f
NYEXPIR,NY Expired Items,,Y,O,Local,6675b20178fc5428625b3b70
NYFTBWCA,NY TB Ward,,N,I,Local,6675b20178fc5428625b3b71
NYGYN,Gynaecology Clinic,NY,N,O,Local,6675b20178fc5428625b3b72
NYIDCC,NY IDCC Clinic,,Y,O,Local,6675b20178fc5428625b3b73
NYLAB,NY Laboratory,,Y,O,Local,6675b20178fc5428625b3b74
NYMCH,Mother Child Health Clinic,NY,N,O,Local,6675b20178fc5428625b3b75
NYMED,Medical Clinic,NY,N,O,Local,6675b20178fc5428625b3b76
NYMEDT,NY Medical Treatment Room,,Y,O,Local,6675b20178fc5428625b3b77
NYMHTU,NY Male Head Trauma Unit,,N,I,Local,6675b20178fc5428625b3b78
NYMORT,NY Mortuary,,Y,O,Local,6675b20178fc5428625b3b79
NYNEU,Neurology Clinic,NY,N,O,Local,6675b20178fc5428625b3b7a
NYNRC,NY Nutrition Rehab Centre,,Y,O,Local,6675b20178fc5428625b3b7b
NYOPD,NY Out Patient Department,,N,O,Local,6675b20178fc5428625b3b7c
NYOPERT,NY Poerating Theatre,,Y,O,Local,6675b20178fc5428625b3b7d
NYOPH,Ophthalmology Clinic,NY,N,O,Local,6675b20178fc5428625b3b7e
NYORT,Orthopedic Clinic,NY,N,O,Local,6675b20178fc5428625b3b7f
NYORTHC,NY Orthopeadic Clinic,,Y,O,Local,6675b20178fc5428625b3b80
NYORTHOM,NY Male Orthopaedic,,Y,O,Local,6675b20178fc5428625b3b81
NYOUTPD,NY Outpatient Department,,Y,O,Local,6675b20178fc5428625b3b82
NYPAE,Paediatric Clinic,NY,N,O,Local,6675b20178fc5428625b3b83
NYPHY,Physiology Clinic,NY,N,O,Local,6675b20178fc5428625b3b84
NYPHYSIO,NY Physiotherapy,,Y,O,Local,6675b20178fc5428625b3b85
NYPSYCHF,NY Psychiatric Female,,Y,O,Local,6675b20178fc5428625b3b86
NYPSYCHM,NY Psychiatric Male,,Y,O,Local,6675b20178fc5428625b3b87
NYPSYCW,NY Psychiatric Ward,,N,I,Local,6675b20178fc5428625b3b88
NYREVENUE,NY SUNDRY REVENUE,,Y,O,Local,6675b20178fc5428625b3b89
NYSHSTW,NY Short Stay Ward,,N,I,Local,6675b20178fc5428625b3b8a
NYSUPP,NY Supplies Store,,Y,O,Local,6675b20178fc5428625b3b8b
NYSUR,General Surgery Clinic,NY,N,O,Local,6675b20178fc5428625b3b8c
NYTDEN,NY Dental Surgeons,,Y,O,Local,6675b20178fc5428625b3b8d
NYTENT,NY ENT Surgeons,,Y,O,Local,6675b20178fc5428625b3b8e
NYTGEN,NY General Surgeons,,N,O,Local,6675b20178fc5428625b3b8f
NYTGYN,NY Gynaecology Surgeons,,Y,O,Local,6675b20178fc5428625b3b90
NYTHEA,NY Theatres,,Y,O,Local,6675b20178fc5428625b3b91
NYTHEN,NY Theatres,,N,O,Local,6675b20178fc5428625b3b92
NYTMA,NY Theatre Main,,N,O,Local,6675b20178fc5428625b3b93
NYTMI,NY Theatre Minor,,N,O,Local,6675b20178fc5428625b3b94
NYTNEU,NY Neuro Surgeons,,Y,O,Local,6675b20178fc5428625b3b95
NYTOPH,NY Ophthalmology Surgeons,,Y,O,Local,6675b20178fc5428625b3b96
NYTORT,NY Orthopaedics Surgeons,,Y,O,Local,6675b20178fc5428625b3b97
NYTSUR,NY General Surgeons,,Y,O,Local,6675b20178fc5428625b3b98
NYTURO,NY Urology Surgeons,,Y,O,Local,6675b20178fc5428625b3b99
NYURO,Urology Clinic,NY,N,O,Local,6675b20178fc5428625b3b9a
PMANC,Ante Natal Ward,PM,N,I,Local,6675b20178fc5428625b3b9b
PMB,PM Baylor Pharmacy,,N,O,Local,6675b20178fc5428625b3b9c
PMBPHA,PM Baylor Pharmacy,,Y,O,Local,6675b20178fc5428625b3b9d
PMCACU,PM Acupuncture Clinic,,Y,O,Local,6675b20178fc5428625b3b9e
PMCAUD,PM Audio Clinic,,Y,O,Local,6675b20178fc5428625b3b9f
PMCCAT,Catering Clinic,PM,N,O,Local,6675b20178fc5428625b3ba0
PMCCTH,PM Cardiothoracic Clinic,,Y,O,Local,6675b20178fc5428625b3ba1
PMCDEN,PM Dental Clinic,,Y,O,Local,6675b20178fc5428625b3ba2
PMCDER,PM Dermatology Clinic,,Y,O,Local,6675b20178fc5428625b3ba3
PMCDIA,PM Diabetic Clinic,,Y,O,Local,6675b20178fc5428625b3ba4
PMCDIE,PM Dietician Clinic,,Y,O,Local,6675b20178fc5428625b3ba5
PMCENT,PM Ear Nose and Throat Clinic,,Y,O,Local,6675b20178fc5428625b3ba6
PMCGAS,PM Gastroenterology Clinic,,Y,O,Local,6675b20178fc5428625b3ba7
PMCGYN,PM Gynaecology Clinic,,Y,O,Local,6675b20178fc5428625b3ba8
PMCIMM,PM Immunology Clinic,,Y,O,Local,6675b20178fc5428625b3ba9
PMCMCH,PM Sexual Reproductive Health,,Y,O,Local,6675b20178fc5428625b3baa
PMCMED,PM Medical Clinic,,Y,O,Local,6675b20178fc5428625b3bab
PMCMOF,PM Dr Moffat Office Clinic,,N,O,Local,6675b20178fc5428625b3bac
PMCNEO,PM Neonatal Clinic,,Y,O,Local,6675b20178fc5428625b3bad
PMCNEU,PM Neurology Clinic,,Y,O,Local,6675b20178fc5428625b3bae
PMCOCC,PM Occupational Therapy Clinic,,Y,O,Local,6675b20178fc5428625b3baf
PMCOPH,PM Opthalmology Clinic,,Y,O,Local,6675b20178fc5428625b3bb0
PMCOPT,PM Opthalmology Clinic,,N,O,Local,6675b20178fc5428625b3bb1
PMCORT,PM Orthopaedic Clinic,,Y,O,Local,6675b20178fc5428625b3bb2
PMCOTH,Occupational Therapy Clinic PM,,N,O,Local,6675b20178fc5428625b3bb3
PMCPAE,PM Paediatric Clinic,,Y,O,Local,6675b20178fc5428625b3bb4
PMCPAS,PM Paediatric Surgery Clinic,,Y,O,Local,6675b20178fc5428625b3bb5
PMCPHY,PM Physiotherapy Clinic,,Y,O,Local,6675b20178fc5428625b3bb6
PMCPSY,PM Psychiatric Clinic,,Y,O,Local,6675b20178fc5428625b3bb7
PMCPSYC,PM Psychology,,Y,O,Local,6675b20178fc5428625b3bb8
PMCSCB,PM Special Care Baby Unit,,Y,O,Local,6675b20178fc5428625b3bb9
PMCSCW,PM Social Workers,,Y,O,Local,6675b20178fc5428625b3bba
PMCSOCW,PM Social Work,,Y,O,Local,6675b20178fc5428625b3bbb
PMCSPCH,PM Speech Clinic,,Y,O,Local,6675b20178fc5428625b3bbc
PMCSUR,PM General Surgery Clinic,,Y,O,Local,6675b20178fc5428625b3bbd
PMCSWO,PM Social Workers Clinic,,N,O,Local,6675b20178fc5428625b3bbe
PMCURO,PM Urology Clinic,,Y,O,Local,6675b20178fc5428625b3bbf
PMDAER,PM Accident and Emergency,,Y,O,Local,6675b20178fc5428625b3bc0
PMDEN,Dental Clinic,PM,N,O,Local,6675b20178fc5428625b3bc1
PMDER,Dermatology Clinic,PM,N,O,Local,6675b20178fc5428625b3bc2
PMDHIS,Princess Marina DHIS,,Y,O,Local,6675b20178fc5428625b3bc3
PMDIE,Dietician Clinic,PM,N,O,Local,6675b20178fc5428625b3bc4
PMDMORT,PM Mortuary,,N,I,Local,6675b20178fc5428625b3bc5
PMDPHA,PM Pharmacy,,Y,O,Local,6675b20178fc5428625b3bc6
PMDRAD,PM Diagnostic Imaging Dept,,Y,O,Local,6675b20178fc5428625b3bc7
PMENT,Ear Nose and Throat Clinic,PM,N,O,Local,6675b20178fc5428625b3bc8
PMFME,Female Medical Ward,PM,N,I,Local,6675b20178fc5428625b3bc9
PMFONCW,PM Female Oncology Ward,,N,I,Local,6675b20178fc5428625b3bca
PMFORT,Female Orthopaedic Ward,PM,N,I,Local,6675b20178fc5428625b3bcb
PMFPR,Private Ward,PM,N,I,Local,6675b20178fc5428625b3bcc
PMFPRIW,PM Female Private Ward,,N,I,Local,6675b20178fc5428625b3bcd
PMFPS,Psychiatric Female Ward,PM,N,I,Local,6675b20178fc5428625b3bce
PMFSU,Female Surgical Ward,PM,N,I,Local,6675b20178fc5428625b3bcf
PMFSUR,PM Female Surgical Ward,PM,N,I,Local,6675b20178fc5428625b3bd0
PMGPR,Private Gyenaecology Ward,PM,N,I,Local,6675b20178fc5428625b3bd1
PMGYN,Gynaecology Ward,PM,N,I,Local,6675b20178fc5428625b3bd2
PMGYNC,Gynaecology Clinic,PM,N,O,Local,6675b20178fc5428625b3bd3
PMICU,Intensive Care Unit,PM,N,I,Local,6675b20178fc5428625b3bd4
PMISOLW,PM Isolation Ward,,Y,I,Local,6675b20178fc5428625b3bd5
PMISOWF,PM Female Covid Isolation,,Y,I,Local,6675b20178fc5428625b3bd6
PMISOWM,PM Male Covid Isolation,,Y,I,Local,6675b20178fc5428625b3bd7
PMISOWSS,PM Short Stay Covid Isolation,,Y,I,Local,6675b20178fc5428625b3bd8
PMLAB,Labour Ward,PM,N,I,Local,6675b20178fc5428625b3bd9
PMMCH,Mother Child Health Clinic,PM,N,O,Local,6675b20178fc5428625b3bda
PMMDEN,PM Dental Minor Theatre,,Y,O,Local,6675b20178fc5428625b3bdb
PMMED,Medical Clinic,PM,N,O,Local,6675b20178fc5428625b3bdc
PMMENT,PM ENT Surgery Minor Theatre,,Y,O,Local,6675b20178fc5428625b3bdd
PMMME,Male Medical Ward,PM,N,I,Local,6675b20178fc5428625b3bde
PMMNEU,PM Neurology Minor Theatre,,Y,O,Local,6675b20178fc5428625b3bdf
PMMONCW,PM Male Oncology Ward,,N,I,Local,6675b20178fc5428625b3be0
PMMOPH,PM Ophthalmology Minor Theatre,,Y,O,Local,6675b20178fc5428625b3be1
PMMORT,PM Orthopaedic Minor Theatre,,Y,O,Local,6675b20178fc5428625b3be2
PMMPR,Private Male Ward,PM,N,I,Local,6675b20178fc5428625b3be3
PMMPRIW,PM Male Private Ward,,N,I,Local,6675b20178fc5428625b3be4
PMMPS,Psychiatric Male Ward,PM,N,I,Local,6675b20178fc5428625b3be5
PMMSUR,PM Surgery Minor Theatre,,Y,O,Local,6675b20178fc5428625b3be6
PMMURO,PM Urology Minor Theatre,,Y,O,Local,6675b20178fc5428625b3be7
PMNEU,Neurology Clinic,PM,N,O,Local,6675b20178fc5428625b3be8
PMONC,Oncology Ward,PM,N,I,Local,6675b20178fc5428625b3be9
PMOPD,PM Outpatient Department,,N,O,Local,6675b20178fc5428625b3bea
PMOPH,Ophthalmology Clinic,PM,N,O,Local,6675b20178fc5428625b3beb
PMOPHT,PM Ophthalmology Ward,PM,N,I,Local,6675b20178fc5428625b3bec
PMORT,Male Orthopedic Ward,PM,N,I,Local,6675b20178fc5428625b3bed
PMORTC,Orthopaedic Clinic,PM,N,O,Local,6675b20178fc5428625b3bee
PMPAE,Paediatric Clinic,PM,N,O,Local,6675b20178fc5428625b3bef
PMPHY,Physiotherapy,PM,N,O,Local,6675b20178fc5428625b3bf0
PMPME,Paediatrics Medical Ward,PM,N,I,Local,6675b20178fc5428625b3bf1
PMPNA,Post Partum Ward,PM,N,I,Local,6675b20178fc5428625b3bf2
PMPSU,Paediatrics Surgical Ward,PM,N,I,Local,6675b20178fc5428625b3bf3
PMREVENUE,PM Sundry Revenue,,Y,O,Local,6675b20178fc5428625b3bf4
PMSPINAL,PM Spinalis ward,,Y,I,Local,6675b20178fc5428625b3bf5
PMSUR,General Surgery Clinic,PM,N,O,Local,6675b20178fc5428625b3bf6
PMTB,Tuberculoisis Ward,PM,N,I,Local,6675b20178fc5428625b3bf7
PMTDEN,PM Dental Surgeons,,Y,O,Local,6675b20178fc5428625b3bf8
PMTENT,PM ENT Surgeons,,Y,O,Local,6675b20178fc5428625b3bf9
PMTERG,ER Gynaecology Theatre,PM,N,O,Local,6675b20178fc5428625b3bfa
PMTERO,ER Orthopaedics Theatre,PM,N,O,Local,6675b20178fc5428625b3bfb
PMTGER,Gynaecology ER Theatre,PM,N,O,Local,6675b20178fc5428625b3bfc
PMTGYN,PM Gynaecology Surgeons,,Y,O,Local,6675b20178fc5428625b3bfd
PMTHEA,PM Theatres,,Y,O,Local,6675b20178fc5428625b3bfe
PMTMAI,PM Main Theatre,,N,O,Local,6675b20178fc5428625b3bff
PMTMAJ,PM Theatre Major,,N,O,Local,6675b20178fc5428625b3c00
PMTMIN,PM Minor Theatre,,Y,O,Local,6675b20178fc5428625b3c01
PMTNEO,Neorology Surgery Theatre,PM,N,O,Local,6675b20178fc5428625b3c02
PMTNEU,PM Neurology Specialist,,Y,O,Local,6675b20178fc5428625b3c03
PMTOER,PM Orthopaedics ER Theatre,,N,O,Local,6675b20178fc5428625b3c04
PMTOPH,PM Ophthalmology Specialist,,Y,O,Local,6675b20178fc5428625b3c05
PMTORT,PM Orthopaedic Specialist,,Y,O,Local,6675b20178fc5428625b3c06
PMTSER,PM Surgery ER Theatre,,N,O,Local,6675b20178fc5428625b3c07
PMTSUR,PM Surgery Specialist,,Y,O,Local,6675b20178fc5428625b3c08
PMTTHO,PM Thoracic Specialist,,Y,O,Local,6675b20178fc5428625b3c09
PMTUBIW,PM TB Isolation Ward,,Y,I,Local,6675b20178fc5428625b3c0a
PMTURO,PM Urology Specialist,,Y,O,Local,6675b20178fc5428625b3c0b
PMURO,Urology Clinic,PM,N,O,Local,6675b20178fc5428625b3c0c
PMVPRIW,PM VIP Private Ward,,N,I,Local,6675b20178fc5428625b3c0d
PMWARD,PM WARD,,Y,O,Local,6675b20178fc5428625b3c0e
PPANTNW,PP AnteNatal and Delivery ward,,Y,I,Local,6675b20178fc5428625b3c0f
PPCDEN,PP Dental Dept,,Y,O,Local,6675b20178fc5428625b3c10
PPCDIE,PP Dietetics Clinic,,Y,O,Local,6675b20178fc5428625b3c11
PPCDRAD,PP Radiology Dept,,N,O,Local,6675b20178fc5428625b3c12
PPCEYE,PP Eye Clinic,,Y,O,Local,6675b20178fc5428625b3c13
PPCPHY,PP Physiotherapy,,Y,O,Local,6675b20178fc5428625b3c14
PPCPSY,PP Psychiatric Clinic,,Y,O,Local,6675b20178fc5428625b3c15
PPCRAD,PP Radiology,,Y,O,Local,6675b20178fc5428625b3c16
PPCSCW,PP Social Workers,,Y,O,Local,6675b20178fc5428625b3c17
PPCSOCIAL,Social work,,Y,O,Local,6675b20178fc5428625b3c18
PPCSRH,PP Sexual Reproductive Health,,Y,O,Local,6675b20178fc5428625b3c19
PPCSTA,PP Staff Clinic,,Y,O,Local,6675b20178fc5428625b3c1a
PPCTBC,PP Tuberculosis Clinic,TBC,Y,O,Local,6675b20178fc5428625b3c1b
PPDHIS,Palapye DHIS,,Y,O,Local,6675b20178fc5428625b3c1c
PPDLAB,PP Laboratory,,Y,O,Local,6675b20178fc5428625b3c1d
PPDOPD,PP Outpatient Department,,Y,O,Local,6675b20178fc5428625b3c1e
PPDPHA,PP Pharmacy,,Y,O,Local,6675b20178fc5428625b3c1f
PPFMEDW,PP Female Medical Ward,,Y,I,Local,6675b20178fc5428625b3c20
PPFTBW,PP Female Tuberculosis Ward,,Y,I,Local,6675b20178fc5428625b3c21
PPISOW,PP Covid Isolation Ward,,Y,I,Local,6675b20178fc5428625b3c22
PPMATH,PP Major Theatre,,Y,O,Local,6675b20178fc5428625b3c23
PPMITH,PP Minor Theatre,,Y,O,Local,6675b20178fc5428625b3c24
PPMMEDW,PP Male Medical Ward,,Y,I,Local,6675b20178fc5428625b3c25
PPMTBW,PP Male Tuberculosis Ward,,Y,I,Local,6675b20178fc5428625b3c26
PPPAEDW,PP Paediatric Ward,,Y,I,Local,6675b20178fc5428625b3c27
PPPOSTW,PP Post Natal Ward,,Y,I,Local,6675b20178fc5428625b3c28
PPREVENUE,Palapye Revenue Office,,Y,O,Local,6675b20178fc5428625b3c29
PPSCBUR,PP Special Care Baby Unit,,Y,I,Local,6675b20178fc5428625b3c2a
PPSYW,PP PSYCH WARD,,Y,I,Local,6675b20178fc5428625b3c2b
RKCDEN,RK Dental Clinic,,Y,O,Local,6675b20178fc5428625b3c2c
RKCEYE,RK Eye Clinic,,Y,O,Local,6675b20178fc5428625b3c2d
RKCPSY,RK Psychiatric Clinic,,Y,O,Local,6675b20178fc5428625b3c2e
RKCSRH,RK SRH Clinic,,Y,O,Local,6675b20178fc5428625b3c2f
RKCYOU,RK Youth Friendly Clinic,,Y,O,Local,6675b20178fc5428625b3c30
RKDHIS,Rakops DHIS,,Y,O,Local,6675b20178fc5428625b3c31
RKDLAB,RK Laboratory,,Y,O,Local,6675b20178fc5428625b3c32
RKDOPD,RK Outpatient Department,,Y,O,Local,6675b20178fc5428625b3c33
RKDPHA,RK Pharmacy Department,,Y,O,Local,6675b20178fc5428625b3c34
RKDRAD,RK Radiology Department,,Y,O,Local,6675b20178fc5428625b3c35
RKDSOC,RK Social Work Department,,Y,O,Local,6675b20178fc5428625b3c36
RKGENWD,RK General Ward,,Y,I,Local,6675b20178fc5428625b3c37
RKISOW,RK Covid Isolation Ward,,Y,I,Local,6675b20178fc5428625b3c38
RKMATWD,RK Maternity Ward,,Y,I,Local,6675b20178fc5428625b3c39
RKMITH,RK Minor Theatre,,Y,O,Local,6675b20178fc5428625b3c3a
SBANTNW,SB AnteNatal and Delivery ward,,Y,I,Local,6675b20178fc5428625b3c3b
SBCDEN,SB Dental Dept,,Y,O,Local,6675b20178fc5428625b3c3c
SBCDIA,SB Diabetic Clinic,,Y,O,Local,6675b20178fc5428625b3c3d
SBCDIE,SB Dietetics Clinic,,Y,O,Local,6675b20178fc5428625b3c3e
SBCEYE,SB Eye Clinic,,Y,O,Local,6675b20178fc5428625b3c3f
SBCGYN,SB Gynegology Clinic,,Y,O,Local,6675b20178fc5428625b3c40
SBCIMED,SB Internal Medicine Clinic,,Y,O,Local,6675b20178fc5428625b3c41
SBCMC,SB Safe Male Circumcision Clin,,Y,O,Local,6675b20178fc5428625b3c42
SBCORT,SB Orthopaedic Clinic,,Y,O,Local,6675b20178fc5428625b3c43
SBCPHY,SB Physiotherapy,,Y,O,Local,6675b20178fc5428625b3c44
SBCPS,SB Clinical Psychology,,Y,O,Local,6675b20178fc5428625b3c45
SBCPSY,SB Psychiatric Clinic,,Y,O,Local,6675b20178fc5428625b3c46
SBCRAD,SB Radiology Dept,,Y,O,Local,6675b20178fc5428625b3c47
SBCSCW,SB Social Workers,,Y,O,Local,6675b20178fc5428625b3c48
SBCSUR,SB Surgical Clinic,,Y,O,Local,6675b20178fc5428625b3c49
SBCTBC,SB Tuberculosis Clinic,TBC,N,O,Local,6675b20178fc5428625b3c4a
SBCYOU,SB Youth Clinic,,Y,O,Local,6675b20178fc5428625b3c4b
SBDHIS,Selebi Phikwe DHIS,,Y,O,Local,6675b20178fc5428625b3c4c
SBDLAB,SB Laboratory,,Y,O,Local,6675b20178fc5428625b3c4d
SBDOPD,SB Outpatient Department,,Y,O,Local,6675b20178fc5428625b3c4e
SBDPHA,SB Pharmacy,,Y,O,Local,6675b20178fc5428625b3c4f
SBFMEDW,SB Female Medical Ward,,Y,I,Local,6675b20178fc5428625b3c50
SBGYNEW,SB Gynegology Ward,,Y,I,Local,6675b20178fc5428625b3c51
SBISOW,SB Covid Isolation Ward,,Y,I,Local,6675b20178fc5428625b3c52
SBMATH,SB Major Theatre,,Y,O,Local,6675b20178fc5428625b3c53
SBMITH,SB Minor Theatre,,Y,O,Local,6675b20178fc5428625b3c54
SBMMEDW,SB Male Medical Ward,,Y,I,Local,6675b20178fc5428625b3c55
SBPAEDW,SB Paediatric Ward,,Y,I,Local,6675b20178fc5428625b3c56
SBPOSTW,SB Post Natal Ward,,Y,I,Local,6675b20178fc5428625b3c57
SBREVENUE,SB Selebi-Phikwe Revenue Off,,Y,O,Local,6675b20178fc5428625b3c58
SBSCBU,SB Special Care Baby Unit,,Y,I,Local,6675b20178fc5428625b3c59
SEANTNW,SE AnteNatal and Delivery ward,,Y,I,Local,6675b20178fc5428625b3c5a
SECAUD,SE AUDIOLOGY CLINIC,,Y,O,Local,6675b20178fc5428625b3c5b
SECCAR,SE Cardiac Screening Clinic,,Y,O,Local,6675b20178fc5428625b3c5c
SECCIR,SE Circumcision Clinic,,Y,O,Local,6675b20178fc5428625b3c5d
SECDEM,SE Dermatology Clinic,,Y,O,Local,6675b20178fc5428625b3c5e
SECDEN,SE Dental Clinic,,Y,O,Local,6675b20178fc5428625b3c5f
SECDIA,SE Diabetic Clinic,,Y,O,Local,6675b20178fc5428625b3c60
SECDIE,SE Dietician Clinic,,Y,O,Local,6675b20178fc5428625b3c61
SECECG,SE ECG Clinic,,Y,O,Local,6675b20178fc5428625b3c62
SECENT,SE ENT Clinic,,Y,O,Local,6675b20178fc5428625b3c63
SECGYN,SE Gynaecology Clinic,,Y,O,Local,6675b20178fc5428625b3c64
SECHIVR,SE HIV Resistance Clinic,,Y,O,Local,6675b20178fc5428625b3c65
SECHRCLIN,SE High Risk Clinic,,Y,O,Local,6675b20178fc5428625b3c66
SECHRI,SE HIGH RISK CLINIC,,Y,O,Local,6675b20178fc5428625b3c67
SECHYP,SE Hypertension Clinic,,Y,O,Local,6675b20178fc5428625b3c68
SECIMED,SE Internal Medicine Clinic,,Y,O,Local,6675b20178fc5428625b3c69
SECMAC,Mabuo Clinic,,Y,O,Local,6675b20178fc5428625b3c6a
SECMCH,SE Sexual Reproductive Health,,Y,O,Local,6675b20178fc5428625b3c6b
SECMDR,SE MDR TB Clinic,,Y,O,Local,6675b20178fc5428625b3c6c
SECMED,SE Medical Clinic,,Y,O,Local,6675b20178fc5428625b3c6d
SECMEX,SE Medical Exams Clinic,,Y,O,Local,6675b20178fc5428625b3c6e
SECOCC,SE Occupational Therapy Clinic,,Y,O,Local,6675b20178fc5428625b3c6f
SECONC,SE Oncology Clinic,,Y,O,Local,6675b20178fc5428625b3c70
SECOPD,SE Outpatient Department,,N,O,Local,6675b20178fc5428625b3c71
SECOPH,SE Ophthalmology Clinic,,Y,O,Local,6675b20178fc5428625b3c72
SECORT,SE Orthopaedic Clinic,,Y,O,Local,6675b20178fc5428625b3c73
SECPAE,SE Paediatric Clinic,,Y,O,Local,6675b20178fc5428625b3c74
SECPHS,SE Physician Clinic,,Y,O,Local,6675b20178fc5428625b3c75
SECPHY,SE Physiotherapy Clinic,,Y,O,Local,6675b20178fc5428625b3c76
SECPIDC,SE Paediatric IDCC,,Y,O,Local,6675b20178fc5428625b3c77
SECPSC,SE Psycology Clinic,,Y,O,Local,6675b20178fc5428625b3c78
SECPSY,SE Psychiatric Clinic,,Y,O,Local,6675b20178fc5428625b3c79
SECPY,SE Physiotherapy Department,,N,O,Local,6675b20178fc5428625b3c7a
SECSCW,SE Social Workers,,Y,O,Local,6675b20178fc5428625b3c7b
SECSRH,SE Sexual Reproductive,,Y,O,Local,6675b20178fc5428625b3c7c
SECSUR,SE Surgical Clinic,,Y,O,Local,6675b20178fc5428625b3c7d
SECTBT,SE TB Treatment,,Y,O,Local,6675b20178fc5428625b3c7e
SECTUB,SE Tuberculosis Clinic,,Y,O,Local,6675b20178fc5428625b3c7f
SEDAER,SE Accident and Emergency,,Y,O,Local,6675b20178fc5428625b3c80
SEDDXRA,SE X-Ray Department,SE,N,O,Local,6675b20178fc5428625b3c81
SEDEN,Dental Clinic,SE,N,O,Local,6675b20178fc5428625b3c82
SEDHIS,Sekgoma DHIS,,Y,O,Local,6675b20178fc5428625b3c83
SEDIE,Dietician Clinic,SE,N,O,Local,6675b20178fc5428625b3c84
SEDMORT,SE Mortuary,,N,O,Local,6675b20178fc5428625b3c85
SEDOPD,SE Outpatient Department,,Y,O,Local,6675b20178fc5428625b3c86
SEDPHA,SE Pharmacy Department,,Y,O,Local,6675b20178fc5428625b3c87
SEDRAD,SE Diagnostic Imaging Dept,,Y,O,Local,6675b20178fc5428625b3c88
SEDXRA,SE X-Ray Department,SE,N,O,Local,6675b20178fc5428625b3c89
SEFCIW,SE Female Covid Isolation Ward,,Y,I,Local,6675b20178fc5428625b3c8a
SEFPSYW,SE Female Psychiatric Ward,,Y,I,Local,6675b20178fc5428625b3c8b
SEFSURW,SE Female Surgical Ward,,Y,I,Local,6675b20178fc5428625b3c8c
SEFTBW,SE Female TB Ward,,Y,I,Local,6675b20178fc5428625b3c8d
SEGICUW,SE Intensive Care Unit,,Y,I,Local,6675b20178fc5428625b3c8e
SEGYN,Gynaecology Clinic,SE,N,O,Local,6675b20178fc5428625b3c8f
SEGYNEW,SE Gynaecology Ward,,Y,I,Local,6675b20178fc5428625b3c90
SEMATW,Maternity Ward,SE,N,I,Local,6675b20178fc5428625b3c91
SEMCH,Mother Child Health Clinic,SE,N,O,Local,6675b20178fc5428625b3c92
SEMCIW,SE Male Covid Isolation Ward,,Y,I,Local,6675b20178fc5428625b3c93
SEMORT,SE Mortuary,,N,O,Local,6675b20178fc5428625b3c94
SEMPSYW,SE Male Psychiatric Ward,,Y,I,Local,6675b20178fc5428625b3c95
SEMSURW,SE Male Surgical Ward,,Y,I,Local,6675b20178fc5428625b3c96
SEMTBW,SE Male TB Ward,,Y,I,Local,6675b20178fc5428625b3c97
SEONCW,SE Oncology ward,,Y,I,Local,6675b20178fc5428625b3c98
SEOPH,Ophthalmology Clinic,SE,N,O,Local,6675b20178fc5428625b3c99
SEOPHTW,SE Opthalmology ward,,Y,I,Local,6675b20178fc5428625b3c9a
SEOPTHW,SE Opthalmology Ward,,N,I,Local,6675b20178fc5428625b3c9b
SEPAE,Paediatric Clinic,SE,N,O,Local,6675b20178fc5428625b3c9c
